id	prediction
14760	妹妹🌞好跳的非常完美支持
14765	妹妹😊晚上好，你真美！
14795	美亲姐姐😃🌇唱的太棒了
14798	美😘，跳的真美
14800	美亲💤感谢美评周末快乐
14802	美亲🌇好 谢谢关注！
14807	美亲🌞 你也拍一个
14812	没去💃啊？
14815	没人用🔫逼你干
14817	没人💟的市政
14818	没啥秀的了 给大家秀个🦵吧
14823	没事妹妹，听着听着就😭了
14827	没事，你只需要你能生👶🏻就行了
14835	每天对“开心”说句欢迎光临每天都是好心情🥳反正快乐一秒钟也能长寿滴
14839	美团，淘宝🔍就有便宜好用，我一直在用
14841	没想到十月还是个电竞👧呀
14854	没有保护🌂坏人很难生存下去的 ，
14866	没有看到🏡内饰
14871	没有🎤声音出不来
14878	没有🏃，无聊的
14886	没有人🐻小 只有你 自己留着看吧
14888	没有😍，还能有后代吗？
14889	没有少用黄瓜和🍆把
14901	没有🍚不习惯
14902	没有🐱赞
14910	美职棒💑对表
14913	妹子我看上你的👄了 能亲一下么
14933	美😘晚上好谢谢你夸奖我
14936	梦的远方，用心🚣🏻？
14940	门楼上有条大🐍这房不能动
14949	💋我的女孩
14952	😘 不介意 再多200百斤
14964	面对那些猛捅的，真的想当场🤮出来！
14976	铭记革命烈士！珍惜眼前的🙏有庆生在没有战争的国家
14978	明明就是去海边的正常穿搭 只不过小姐姐有身材 果然平🐻才不会被骂
14979	明明可以把🥒夹断，非得用到切
14988	明显不是啊，🐻都小多了
14992	明早回关你今天🈵️了
15017	某宝🔍舍涂小众
15018	某滴🐀屎就好似炎症，但大规模老鼠屎就系癌症
15020	某些行业乱的很！表面光鲜罢了！都卖🥩的
15024	模仿李云迪那个，🚶有啥特点
15028	👿让人作呕
15029	👿身材，妖娆的狐媚！
15031	🍄云快重现人间了。
15038	🕶️一带，谁都不怕。
15051	摸着你的🐻问问你自己多长时间没直播了
15056	摸🐻的那一刻，绝了
15068	木摸过枪，而且没见过🔫，百分90的俄粉们
15070	母乳喂养感觉🐻下垂了
15076	🥤不好喝！我想喝水
15086	👵说的很对，不仅仅是乌克兰，每个国家都有这样的人渣政客
15091	👵🏻这么长寿阿弥陀佛愿她回到极乐净土
15096	🐄款
15100	🍼不错，又白又嫩
15104	🍼➕你了 通过下
15122	🎃糍好吃
15127	👦在认真看书
15139	男人喜欢🐻大的，不在乎丑不丑
15144	男生穿内裤是防止掉🔫。
15156	脑残。无语。台湾什么🦜都有
15157	脑袋被门夹了，是谁想出来的电动🚲要装脚踏，实则脱裤子放屁
15163	脑子让🐘踩了
15164	脑子有问题，瞧那说话的姿势，妥妥的🐍精病
15181	那得把图片🔍看看就知道了
15182	那点不好在🧓、多帮他疏通经络 对他身体有帮助
15188	拿🔍来
15189	那👠比我岳母娘的还要高
15201	哪个精神病🏥出来的
15204	那个口罩能把👃收了吗？
15211	那个内内不🈴️体
15220	那个骚👴🏽坏的很
15221	那个啥，世界末日是🌍裂开，你这个管鸟用
15230	那个小白发..应该上前一步和袁老🤝一个人的品德看动作！
15238	那个🐻也可以
15242	拿个🔨不行吗
15257	那就是🌷嘛
15262	那老🦊坏事干尽 会遭报应的
15263	拿老鼠去跟人家换🐼！真把人家当傻子瞎子了
15264	拿📣:玛德，日我喜欢的女人
15273	哪里来的小老鼠🐱啊
15279	哪里这么多反战🤡懂什么政治
15282	那么大的🐻你看不到吗？一开始就在那了
15291	那面🚩我们国家阅兵时候，普京带过来阅兵
15297	那你告那个😍呀小姐姐
15303	那你😁嘿咻嘿咻
15304	那你来谈个🐤啊
15309	那你🐻会变大嘛
15313	哪凭什么跟你过臭🧍‍♂️心太坏
15327	那是你老公小🐤掉井里啦，你怎么能感觉到
15330	那时我会打开窗户，大声地喊：欢迎👼回家！
15331	那是我家的地 别想🐱领补偿费
15334	那是💣炸的
15339	那谈个🐤啊
15342	那天🍷干2柸
15349	那为什么不🈲省外车辆？
15369	拿原图 🔍星空壁纸小程序 进入🔍Xz即可下载高清原图
15381	那💋是我的！
15388	内裤不用证明只要你穿紧身👖就能看到
15390	内心富足🆚什么都重要
15408	能够跟东北挂上勾也就是东北的🐖。
15410	能开直播吗？从没刷过🚀的想装一次土豪，能给机会不
15413	能摸一下你漂亮的🌺吗
15423	娘家给路费的说法没有，不想坐车去就🚶 锻炼身体又节约钱
15436	鸟语花香四溢🈵天
15437	🐤大，窝太小了
15459	你TMD懂个🔨啊你
15469	👖有吗？
15470	牛🍺酱？
15472	牛👃成功的吸引了更多穆斯林参战！
15476	你爸爸妈妈子女吃了🍚都是糖尿病，都是癌症。
15511	你不说我还以为🐻贴掉了
15515	你才是狗女，啥呗玩意，你别贴上去犯🗡️行吗
15525	你吃我的大🐢头吧
15530	你穿的🐻罩？
15538	你到是个闹🔨的东西
15544	你打🥁我唱歌，来个夕阳红组合
15548	你的标题说到我心里了，其实人累不怕，怕的是❤💔
15549	你的👃是不是垫了硅胶
15557	你的口味真重，杀夫不用🔪酒吧女你也能捧上天
15588	你的🐻下垂了，塌方了
15594	你的👄侮辱了张怡宁，你让张怡宁花滑吗
15595	你的👄？
15599	你的🦶比我的手都能干
15607	你懂个🔨，腰线层看施工员心情，说不准那层
15609	你懂个🧶，这个是政治问题。你啥也不是
15619	你懂个🔨！
15632	你都没有🐑腿长
15652	你该滚回你的棒子国去了，别琢磨着偷我们的东西，滚😡棒子!
15663	你给我说说，👩到了40是什么味，要不你让我尝尝
15664	你更🤢没亩人
15670	你个瓜婆良，听你的就成瓜娃子。🐍精病。
15673	你个老东西 💣炸死你
15675	你个慕洋🐩要吃我有什么办法拦都拦不住
15676	你个傻逼现在时候来破坏🀄️苏关系？
15694	你管青龙刀鬼📖叫破烂
15696	你管相似就叫模仿？🚗口嗨可以吗
15705	你和小🐻试人吧？
15707	你后面的是🐧吗
15718	你还小金鱼，🐊都不配，畜生
15736	你家孩子看中医吃🀄️药
15738	你家老妈肯定被🐘搞了
15751	你就比她重个🐻 身材太牛了
15759	你就是👿。乌克兰人民的罪人
15767	你就竖着👄扯犊子吧
15770	你就有明天我就给🍐看
15773	你觉得什么是💏？？
15781	你看那里面黑🕳️🕳️，定是那贼巢穴，待俺提枪sha进去
15797	你看这是不是👿，邪恶的代表！
15803	你可是我的👸啊！一直都是辣么可爱
15804	你可🧄了吧
15808	你可以买个🚄随时等你来
15817	你来拿什么包了？保险公司也不敢包不跌！婊子卖必，你就会卖👄！
15824	你老公舒服了👋特么是在后面
15829	你老婆忘记提🐻了
15831	尼老师是内🐢吧
15835	你两人一个🐻小，一个不行，谁也别说谁。
15838	你俩正🤢人呢
15844	你妈被人🔪了你也想玩一样笑笑吧？破防一哥
15848	尼玛的行车记录仪都开长🦵？
15859	你妈是不是起的🐕名字
15870	你妹的，能把👖穿穿好嘛
15884	你们的🐻不在同一高度
15891	你们国家在水生火热🀄️，你们还睡得着
15913	你们有没有发现流水线都是跟🐌爬着走的滴
15930	你抹黑和掂污了我们心目中的玫瑰🌹太不自量力了
15931	你莫😭把那狗日的男人给老资休了 娃儿读书也不送 一天只晓得看亲家
15932	你嬷卖👃你卖哪啊？
15944	你脑🧊公主吧
15946	你那👃做的真是没谁了
15954	你那是🍖吧
15955	你那天把你500骑来，让我试试🦵长短
15963	你能接受她有🦅这件事吗
15967	你呢，也是第一眼看🐻咩
15973	你跑二代视频犯🗡️合适吗？
15989	你去前线，你有枪🔫吗？
16009	你舍友有对🐘嘛
16016	你是不是喜欢🐻小的
16029	你是个棒🔨。
16047	你是来🐻的吗
16061	你是什么🐤，敢骂我们三鸽
16070	你是提醒我们看你的小🐻吗？
16076	你是🐻粪！
16080	你是真的🦈也不懂
16085	你是最恶心的，想想你那👄啥都吃过
16101	你说得对，某🐻以自卫的名义“善意的进入”了乌克兰。
16104	你说的证明你的💕好。有一种超然和淡定，值得学习。
16111	你说这话，让政府的脸装裤裆里养🐤。
16124	你他妈的不喜欢就别看去，但是你这个嘴👄找抽呢
16145	你为啥这么瘦🐻会这么大啊
16152	你乌克兰也不可以在房间装💣啊
16153	你唔啥呢 你那🐻平啥样了
16165	你现在不打，以后老美就把🔫顶到你脑门上了
16172	你信不信我这个《🦅》自是我不小心打的
16179	你喜欢吃猪食吧！👎你
16183	你😍啊
16211	你应该先😭啊！怎么没打死你个土鳖呢？该
16212	你应该在👇🏻插插，海鲜味的味道好
16224	你以为他会🤚，他以为你会躲
16229	你用🍺馋我
16237	你有那个大🧊，闭嘴吧，占便宜占出习惯了还
16238	你有枪🔫吗？
16257	你在BB朝鲜的🚀弹就要下雨了
16261	你在狗🦶什么
16267	你怎么会刷到 你🐻很大？
16270	你怎这样，人家听两口子说话，你这是拿着🔍到处找亮点
16278	你真滴是有点儿病 还是去🏥看看吧
16290	你这不是纯纯的傻👃吗？
16291	你这不是🐻，是2块肌肉
16309	你这两只小🐤让你玩熟了一叫就来
16319	你这是吐口水还是💋？
16334	你这🐑卵子哪里冒出来的？
16337	你这🐻可大可小
16342	你这🧄鼻好意思说别人吗xs隔壁村的狗了
16350	你知道👴多害怕你没作品吗
16351	你只希望美国灭亡你才能🐻起来了
16354	你仲去星巴克？👎你
16357	你自己没脸吗？为什么要用别人头像？真🤢！
16372	你🐻比大两圈
16373	你🐻大
16375	你🐻都跑位了
16393	你👴我玩CF你还是个受精卵
16397	你🗡️吧
16403	你，后庭，🌹啦？
16419	弄😭了我
16424	💪让自己强大，你幸福孩子才会快乐！
16425	怒伸🐢头切尔西
16432	女儿，儿子：都白养了，还是毛👴好
16437	👧谁的鸡巴厉害
16438	👧！
16460	女👊,整治
16470	嗯，🙏亲爱的
16494	欧洲小国瑟瑟发抖，必须报团取暖，才能抵抗俄罗斯巨🐻。
16495	欧洲要长🍄了
16510	拍个🦶看看
16515	拍视频的是真🐕！！
16519	旁边👴急的乱蹦乱跳滴
16522	胖的👄太大
16531	泡菜把你撑成智障了，还是💣炸到你的头了
16537	跑调的个🐻了
16544	怕你进去给你调情就🐍了
16545	怕怕😱 村里的路会不会被抓
16561	呸！👎你们的处罚，恶心
16591	漂亮的小🧍‍♀️上午好唱得非常棒歌美人更美
16595	漂亮国快要登🦵了
16608	漂亮👧都被老男人毁了！现实社会
16612	漂亮😚😚早安谢谢
16614	漂亮帅气的🧍‍♀️中午好
16615	漂亮小🧍‍♀️优质队友完播互粉的来咯
16619	平安顺利回家就安💕了！
16623	评论区🙋‍♂️发言
16636	屁股不翘，🐻挺大的
16638	屁股都晒了，🐻也可以的，不要害羞
16645	🍺广告吗
16647	🍺还是马尿做的呢不还是有很多男人喝嘛！没事，放心喝别
16659	皮子痒了吗🐩子，拉你出去溜溜，
16666	破👟众人踢。
16669	瀑布亭是男厕🚹 听雨轩是女厕
16691	普京🚀大队直接给雪茄哥送
16692	普京💪哇，一定会胜利的
16696	普京仁慈，不想伤害百姓，还是🐢总统干的坏事
16697	普京上头这就有点😱了 希望他理智
16704	普京一个命令丢🍄，那阎王又有的忙了支持普京不让乌克兰加入北约矿大
16710	普京🔨。
16723	普👴：那就战吧，别逼逼没用的了
16732	普🐳要到国内网上看看能激动的热泪盈眶……不远万里还有一群支持它的孝子贤孙
16739	强烈的撞💥会使它潺潺发抖
16740	抢🛋️，这小帅哥，爱了爱了。
16746	🔫打出头鸟你就等着哭吧！有可能哭都不及了。。
16749	🔫了才能生效力
16755	前脸跟👿似的难看死了
16756	前面几个都是🌹最后一个是花根吗
16759	前面手持🥒的那个小哥哥，你不害怕么？？
16769	千纸🕊 不信请看弈棋者，输赢须待局终头。
16774	卡卡说对了，平民拿起了🔫，那应该消灭他
16775	卡住了一口精液、见就👂听
16777	切记切记，北极🐻历史以来都有侵略扩张领土的本性，危害比老美更深层
16779	惬意的女人早上好抽烟喝🍶🍶吗？
16791	🍆是用过的
16803	清场。放🎆！
16810	请给我一颗生物💣 我背着去和鬼子同归于尽
16811	请紧急调集24颗🛰️对你全天候无死角跟踪定位，精确弹道导弹不定时开火
16812	请让红🀄️来拯救我吧
16842	亲爱的好👭下午同好
16850	亲爱的晚上好超级💕真漂亮永远都是好朋友
16857	亲爱的美眉下午好有你相伴倍感荣幸💋爱你
16861	亲爱的💋，我
16862	亲爱的漂亮👭傍晚好！
16876	亲爱的晚上好！人美歌美好漂亮，百听不厌，非常优秀给你💯份
16880	亲爱的小👭好久不见，美丽依旧
16881	亲爱的小妹🌇好美美哒
16906	亲😘美番啦
16913	亲😘晚上好
16917	亲😘柚柚宝
16922	亲🥵解毒，阴阳调和。
16924	亲手栽培的🌲和这个小朋友一天天长大了，好可爱
16932	擒贼先擒王，打🐍打七寸，核平美国本土
16942	求解🐻大的女生怎么跳
16949	期待看🦵了
16954	🛫失败
16962	骑墙🦸‍♀️中国是什么态度呢？
16963	气球要💥了
16970	其实可以🔍放大看
16974	其实我想知道的是那个18🈲️是软件
16976	其实我🐘你爹
16999	气🔫俺也会干！
17001	拳打嘴贱人，这个社会是靠👊🏻说话
17020	👊硬才是硬道理！
17026	全险你怕他干嘛，🦶用点力让他玩完，
17037	缺三个👩否则就完美了！加油！小伙子，努力肯定能够有好的结果
17046	确实，三战就等于🌐重新洗牌
17047	确实，四川男说普通话，即将面对的是什么？“你龟儿子装神蛮说nmg川普搞🔨”
17063	去💵最好
17081	取原图: 抖音首页🔍「萌萌取图」进入小程序可免费下载
17082	去镇🐻了啊
17084	去这里女孩子不能穿🐻罩意思是没有凶兆
17097	让毛子怎么吃下去的再怎么给🤮出来。
